104.20.105.26,FRA,Europe,Frankfurt,176 ms
104.25.222.210,FRA,Europe,Frankfurt,176 ms
104.25.238.2,FRA,Europe,Frankfurt,176 ms
104.25.0.25,FRA,Europe,Frankfurt,176 ms
104.25.21.92,FRA,Europe,Frankfurt,176 ms
104.24.242.139,FRA,Europe,Frankfurt,176 ms
104.20.96.170,FRA,Europe,Frankfurt,176 ms
172.67.48.7,FRA,Europe,Frankfurt,176 ms
104.18.54.249,SJC,North America,San Jose,176 ms
104.24.5.84,FRA,Europe,Frankfurt,176 ms
104.16.172.161,SJC,North America,San Jose,176 ms
104.16.175.198,SJC,North America,San Jose,176 ms
104.16.149.97,SJC,North America,San Jose,176 ms
172.67.100.126,FRA,Europe,Frankfurt,176 ms
104.17.221.124,SJC,North America,San Jose,176 ms
172.67.108.221,FRA,Europe,Frankfurt,177 ms
104.19.118.228,SJC,North America,San Jose,177 ms
104.19.99.202,SJC,North America,San Jose,177 ms
104.19.103.223,SJC,North America,San Jose,177 ms
104.19.104.247,SJC,North America,San Jose,177 ms
104.19.111.8,SJC,North America,San Jose,177 ms
104.19.121.229,SJC,North America,San Jose,177 ms
104.19.119.42,SJC,North America,San Jose,177 ms
104.18.217.24,SJC,North America,San Jose,177 ms
104.18.209.48,SJC,North America,San Jose,177 ms
104.18.212.68,SJC,North America,San Jose,177 ms
104.18.210.142,SJC,North America,San Jose,177 ms
104.24.221.94,FRA,Europe,Frankfurt,177 ms
104.17.141.50,SJC,North America,San Jose,177 ms
104.24.144.189,FRA,Europe,Frankfurt,177 ms
104.27.84.184,FRA,Europe,Frankfurt,177 ms
104.27.46.28,FRA,Europe,Frankfurt,177 ms
104.16.173.17,SJC,North America,San Jose,177 ms
104.20.76.110,FRA,Europe,Frankfurt,177 ms
104.19.163.171,SJC,North America,San Jose,177 ms
104.16.13.95,SJC,North America,San Jose,177 ms
104.16.156.173,SJC,North America,San Jose,177 ms
104.16.168.208,SJC,North America,San Jose,177 ms
104.19.89.79,SJC,North America,San Jose,177 ms
104.19.96.246,SJC,North America,San Jose,177 ms
104.19.108.15,SJC,North America,San Jose,177 ms
104.19.117.55,SJC,North America,San Jose,177 ms
104.19.90.193,SJC,North America,San Jose,177 ms
104.19.100.155,SJC,North America,San Jose,177 ms
104.17.133.144,SJC,North America,San Jose,177 ms
104.24.130.207,FRA,Europe,Frankfurt,177 ms
198.41.221.133,SJC,North America,San Jose,177 ms
104.19.230.168,SJC,North America,San Jose,177 ms
104.18.141.204,SJC,North America,San Jose,177 ms
104.18.135.138,SJC,North America,San Jose,177 ms
104.27.48.112,FRA,Europe,Frankfurt,177 ms
104.16.166.27,SJC,North America,San Jose,177 ms
104.17.206.141,SJC,North America,San Jose,178 ms
104.17.215.9,SJC,North America,San Jose,178 ms
104.18.204.36,SJC,North America,San Jose,178 ms
104.18.195.1,SJC,North America,San Jose,178 ms
104.18.196.76,SJC,North America,San Jose,178 ms
104.19.94.177,SJC,North America,San Jose,178 ms
104.19.105.34,SJC,North America,San Jose,178 ms
104.19.101.114,SJC,North America,San Jose,178 ms
172.65.245.205,CDG,Europe,Paris,178 ms
104.17.116.97,SJC,North America,San Jose,178 ms
104.17.134.237,SJC,North America,San Jose,178 ms
104.16.15.128,SJC,North America,San Jose,178 ms
104.27.91.219,FRA,Europe,Frankfurt,178 ms
104.27.90.146,FRA,Europe,Frankfurt,178 ms
104.16.181.159,SJC,North America,San Jose,178 ms
104.16.180.12,SJC,North America,San Jose,178 ms
104.16.179.188,SJC,North America,San Jose,178 ms
104.24.173.11,FRA,Europe,Frankfurt,178 ms
198.41.218.63,SJC,North America,San Jose,178 ms
104.24.168.4,FRA,Europe,Frankfurt,178 ms
104.20.112.215,FRA,Europe,Frankfurt,178 ms
104.27.196.209,FRA,Europe,Frankfurt,178 ms
104.27.198.194,FRA,Europe,Frankfurt,178 ms
104.24.8.52,FRA,Europe,Frankfurt,178 ms
104.18.138.1,SJC,North America,San Jose,178 ms
104.18.133.176,SJC,North America,San Jose,178 ms
104.17.250.13,SJC,North America,San Jose,178 ms
104.16.139.109,SJC,North America,San Jose,178 ms
104.25.157.11,FRA,Europe,Frankfurt,178 ms
104.24.239.52,FRA,Europe,Frankfurt,178 ms
172.67.45.15,FRA,Europe,Frankfurt,178 ms
104.24.157.58,FRA,Europe,Frankfurt,178 ms
104.20.25.98,FRA,Europe,Frankfurt,178 ms
104.16.1.184,SJC,North America,San Jose,178 ms
104.24.176.75,FRA,Europe,Frankfurt,178 ms
104.24.185.118,FRA,Europe,Frankfurt,178 ms
104.24.196.114,FRA,Europe,Frankfurt,178 ms
104.17.195.71,SJC,North America,San Jose,179 ms
104.17.214.154,SJC,North America,San Jose,179 ms
104.17.212.124,SJC,North America,San Jose,179 ms
104.25.144.247,FRA,Europe,Frankfurt,179 ms
104.19.42.52,SJC,North America,San Jose,179 ms
104.19.38.62,SJC,North America,San Jose,179 ms
104.19.33.119,SJC,North America,San Jose,179 ms
104.19.25.162,SJC,North America,San Jose,179 ms
104.19.28.70,SJC,North America,San Jose,179 ms
104.19.43.129,SJC,North America,San Jose,179 ms
162.159.39.77,LAX,North America,Los Angeles,179 ms
104.27.76.50,FRA,Europe,Frankfurt,179 ms
104.27.73.235,FRA,Europe,Frankfurt,179 ms
104.19.91.186,SJC,North America,San Jose,179 ms
104.20.45.212,FRA,Europe,Frankfurt,179 ms
104.20.29.60,FRA,Europe,Frankfurt,179 ms
104.19.215.42,SJC,North America,San Jose,179 ms
172.67.122.142,FRA,Europe,Frankfurt,179 ms
104.18.126.66,LAX,North America,Los Angeles,179 ms
104.17.123.2,SJC,North America,San Jose,179 ms
23.227.38.202,SJC,North America,San Jose,179 ms
104.17.196.249,SJC,North America,San Jose,179 ms
104.17.194.236,SJC,North America,San Jose,179 ms
104.19.18.68,SJC,North America,San Jose,179 ms
104.19.21.118,SJC,North America,San Jose,179 ms
104.19.29.22,SJC,North America,San Jose,179 ms
104.19.35.56,SJC,North America,San Jose,179 ms
104.19.45.48,SJC,North America,San Jose,179 ms
104.19.24.14,SJC,North America,San Jose,179 ms
104.19.30.37,SJC,North America,San Jose,179 ms
104.19.34.203,SJC,North America,San Jose,179 ms
104.19.37.118,SJC,North America,San Jose,179 ms
104.19.44.132,SJC,North America,San Jose,179 ms
104.19.27.210,SJC,North America,San Jose,179 ms
104.19.26.94,SJC,North America,San Jose,179 ms
104.19.41.246,SJC,North America,San Jose,179 ms
104.19.46.111,SJC,North America,San Jose,179 ms
104.19.32.238,SJC,North America,San Jose,179 ms
104.17.198.244,SJC,North America,San Jose,179 ms
104.17.210.118,SJC,North America,San Jose,179 ms
104.25.150.94,FRA,Europe,Frankfurt,179 ms
172.67.38.101,FRA,Europe,Frankfurt,179 ms
162.159.129.165,FRA,Europe,Frankfurt,179 ms
104.20.18.112,FRA,Europe,Frankfurt,179 ms
104.20.110.164,FRA,Europe,Frankfurt,179 ms
104.19.120.212,SJC,North America,San Jose,179 ms
104.20.232.25,FRA,Europe,Frankfurt,179 ms
104.23.100.47,FRA,Europe,Frankfurt,179 ms
104.27.93.250,FRA,Europe,Frankfurt,179 ms
104.19.39.64,SJC,North America,San Jose,180 ms
66.235.200.181,SJC,North America,San Jose,180 ms
104.19.23.6,SJC,North America,San Jose,180 ms
104.19.20.178,SJC,North America,San Jose,180 ms
104.19.22.82,SJC,North America,San Jose,180 ms
104.17.193.98,SJC,North America,San Jose,180 ms
104.17.205.174,SJC,North America,San Jose,180 ms
104.26.3.151,FRA,Europe,Frankfurt,180 ms
104.26.11.183,FRA,Europe,Frankfurt,180 ms
104.26.2.177,FRA,Europe,Frankfurt,180 ms
104.25.255.70,FRA,Europe,Frankfurt,180 ms
104.27.55.164,FRA,Europe,Frankfurt,180 ms
104.25.135.185,FRA,Europe,Frankfurt,180 ms
104.25.131.224,FRA,Europe,Frankfurt,180 ms
104.25.129.23,FRA,Europe,Frankfurt,180 ms
104.16.7.128,SJC,North America,San Jose,180 ms
104.17.112.44,SJC,North America,San Jose,180 ms
104.20.246.40,FRA,Europe,Frankfurt,180 ms
104.20.245.138,FRA,Europe,Frankfurt,180 ms
104.20.241.154,FRA,Europe,Frankfurt,180 ms
172.67.105.78,FRA,Europe,Frankfurt,180 ms
172.67.28.111,FRA,Europe,Frankfurt,180 ms
104.17.197.33,SJC,North America,San Jose,180 ms
104.26.13.33,FRA,Europe,Frankfurt,180 ms
104.27.50.253,FRA,Europe,Frankfurt,180 ms
104.27.51.65,FRA,Europe,Frankfurt,180 ms
104.25.109.83,FRA,Europe,Frankfurt,180 ms
104.25.123.190,FRA,Europe,Frankfurt,180 ms
104.25.108.151,FRA,Europe,Frankfurt,180 ms
104.25.111.60,FRA,Europe,Frankfurt,180 ms
104.17.230.30,SJC,North America,San Jose,180 ms
104.25.27.153,FRA,Europe,Frankfurt,181 ms
104.27.82.72,FRA,Europe,Frankfurt,181 ms
104.25.155.27,FRA,Europe,Frankfurt,181 ms
104.23.135.186,FRA,Europe,Frankfurt,181 ms
172.67.12.92,FRA,Europe,Frankfurt,181 ms
104.24.165.130,FRA,Europe,Frankfurt,181 ms
104.20.244.62,FRA,Europe,Frankfurt,181 ms
104.20.235.40,FRA,Europe,Frankfurt,181 ms
104.20.243.164,FRA,Europe,Frankfurt,181 ms
104.17.222.252,SJC,North America,San Jose,181 ms
104.17.209.164,SJC,North America,San Jose,181 ms
104.25.107.75,FRA,Europe,Frankfurt,181 ms
104.18.199.159,SJC,North America,San Jose,181 ms
172.67.87.34,FRA,Europe,Frankfurt,181 ms
104.27.58.4,FRA,Europe,Frankfurt,181 ms
104.19.157.128,SJC,North America,San Jose,181 ms
162.159.34.40,FRA,Europe,Frankfurt,181 ms
104.24.213.240,FRA,Europe,Frankfurt,181 ms
104.25.142.248,FRA,Europe,Frankfurt,181 ms
104.20.59.185,FRA,Europe,Frankfurt,181 ms
104.20.236.113,FRA,Europe,Frankfurt,181 ms
104.20.234.80,FRA,Europe,Frankfurt,181 ms
104.20.233.48,FRA,Europe,Frankfurt,181 ms
104.17.201.107,SJC,North America,San Jose,181 ms
172.67.15.225,FRA,Europe,Frankfurt,181 ms
162.159.247.15,LAX,North America,Los Angeles,181 ms
104.17.207.92,SJC,North America,San Jose,181 ms
104.18.208.205,SJC,North America,San Jose,181 ms
104.16.26.46,SJC,North America,San Jose,181 ms
104.16.24.173,SJC,North America,San Jose,181 ms
104.20.16.187,FRA,Europe,Frankfurt,182 ms
172.67.46.47,FRA,Europe,Frankfurt,182 ms
104.19.146.79,SJC,North America,San Jose,182 ms
104.20.79.205,FRA,Europe,Frankfurt,182 ms
104.23.139.86,FRA,Europe,Frankfurt,182 ms
172.64.68.126,FRA,Europe,Frankfurt,182 ms
104.17.226.75,SJC,North America,San Jose,182 ms
104.17.200.166,SJC,North America,San Jose,182 ms
172.67.56.240,FRA,Europe,Frankfurt,182 ms
104.23.102.145,FRA,Europe,Frankfurt,182 ms
104.16.20.120,SJC,North America,San Jose,182 ms
104.16.23.230,SJC,North America,San Jose,182 ms
104.16.22.77,SJC,North America,San Jose,182 ms
104.18.191.240,SJC,North America,San Jose,182 ms
104.24.207.56,FRA,Europe,Frankfurt,182 ms
104.16.25.218,SJC,North America,San Jose,182 ms
104.19.172.64,SJC,North America,San Jose,182 ms
104.19.187.30,SJC,North America,San Jose,182 ms
162.159.138.160,FRA,Europe,Frankfurt,182 ms
104.18.144.54,SJC,North America,San Jose,183 ms
104.18.30.82,LAX,North America,Los Angeles,183 ms
104.17.216.254,SJC,North America,San Jose,183 ms
172.64.230.1,SJC,North America,San Jose,183 ms
104.20.146.105,FRA,Europe,Frankfurt,183 ms
104.16.21.104,SJC,North America,San Jose,183 ms
104.27.61.190,FRA,Europe,Frankfurt,183 ms
104.27.62.15,FRA,Europe,Frankfurt,183 ms
104.24.128.200,FRA,Europe,Frankfurt,183 ms
104.24.131.121,FRA,Europe,Frankfurt,183 ms
172.67.33.207,FRA,Europe,Frankfurt,183 ms
104.25.113.230,FRA,Europe,Frankfurt,183 ms
104.16.135.172,SJC,North America,San Jose,183 ms
104.20.157.130,FRA,Europe,Frankfurt,183 ms
104.25.102.166,FRA,Europe,Frankfurt,183 ms
104.17.213.226,SJC,North America,San Jose,183 ms
104.17.211.35,SJC,North America,San Jose,183 ms
104.17.224.145,SJC,North America,San Jose,183 ms
172.67.80.187,FRA,Europe,Frankfurt,183 ms
172.67.75.36,FRA,Europe,Frankfurt,183 ms
162.159.207.113,SJC,North America,San Jose,183 ms
162.159.206.10,SJC,North America,San Jose,183 ms
104.19.116.197,SJC,North America,San Jose,183 ms
162.159.128.19,FRA,Europe,Frankfurt,183 ms
104.16.33.114,SJC,North America,San Jose,183 ms
172.67.36.121,FRA,Europe,Frankfurt,183 ms
104.16.134.29,SJC,North America,San Jose,183 ms
172.65.198.144,SJC,North America,San Jose,183 ms
172.65.194.204,SJC,North America,San Jose,183 ms
104.25.138.156,FRA,Europe,Frankfurt,184 ms
104.25.147.98,FRA,Europe,Frankfurt,184 ms
104.25.172.2,FRA,Europe,Frankfurt,184 ms
104.25.171.239,FRA,Europe,Frankfurt,184 ms
104.25.170.156,FRA,Europe,Frankfurt,184 ms
104.17.203.251,SJC,North America,San Jose,184 ms
104.18.56.188,SJC,North America,San Jose,184 ms
104.16.40.41,SJC,North America,San Jose,184 ms
104.27.56.193,FRA,Europe,Frankfurt,184 ms
104.24.134.140,FRA,Europe,Frankfurt,184 ms
104.16.29.189,SJC,North America,San Jose,184 ms
104.20.124.113,FRA,Europe,Frankfurt,184 ms
104.20.155.93,FRA,Europe,Frankfurt,184 ms
162.159.143.51,FRA,Europe,Frankfurt,184 ms
104.17.115.206,SJC,North America,San Jose,184 ms
104.23.106.46,FRA,Europe,Frankfurt,184 ms
104.25.231.217,FRA,Europe,Frankfurt,184 ms
104.20.91.177,FRA,Europe,Frankfurt,184 ms
104.16.3.26,SJC,North America,San Jose,184 ms
104.24.215.23,FRA,Europe,Frankfurt,184 ms
104.23.124.193,FRA,Europe,Frankfurt,184 ms
104.23.126.22,FRA,Europe,Frankfurt,184 ms
172.67.37.201,FRA,Europe,Frankfurt,184 ms
104.27.68.109,FRA,Europe,Frankfurt,184 ms
104.16.4.39,SJC,North America,San Jose,184 ms
104.20.113.15,FRA,Europe,Frankfurt,185 ms
172.67.123.121,FRA,Europe,Frankfurt,185 ms
104.17.126.32,SJC,North America,San Jose,185 ms
162.159.133.60,FRA,Europe,Frankfurt,185 ms
104.20.87.254,FRA,Europe,Frankfurt,185 ms
104.23.113.101,FRA,Europe,Frankfurt,185 ms
104.23.131.207,FRA,Europe,Frankfurt,185 ms
104.16.136.115,SJC,North America,San Jose,185 ms
104.16.132.102,SJC,North America,San Jose,185 ms
104.16.133.102,SJC,North America,San Jose,185 ms
104.20.47.2,FRA,Europe,Frankfurt,185 ms
172.67.32.165,FRA,Europe,Frankfurt,185 ms
104.25.137.255,FRA,Europe,Frankfurt,185 ms
104.20.93.23,FRA,Europe,Frankfurt,185 ms
104.20.92.79,FRA,Europe,Frankfurt,185 ms
172.64.41.78,SJC,North America,San Jose,185 ms
104.17.118.97,SJC,North America,San Jose,185 ms
104.17.124.67,SJC,North America,San Jose,185 ms
104.18.81.205,SJC,North America,San Jose,185 ms
104.23.130.68,FRA,Europe,Frankfurt,185 ms
162.159.137.118,FRA,Europe,Frankfurt,185 ms
104.17.107.213,SJC,North America,San Jose,185 ms
104.18.192.214,SJC,North America,San Jose,186 ms
104.24.245.249,FRA,Europe,Frankfurt,186 ms
104.20.77.61,FRA,Europe,Frankfurt,186 ms
172.67.26.192,FRA,Europe,Frankfurt,186 ms
104.23.140.119,FRA,Europe,Frankfurt,186 ms
172.64.32.211,SJC,North America,San Jose,186 ms
172.67.10.126,FRA,Europe,Frankfurt,186 ms
104.17.190.38,SJC,North America,San Jose,186 ms
104.27.70.178,FRA,Europe,Frankfurt,186 ms
172.67.65.190,FRA,Europe,Frankfurt,186 ms
104.16.184.120,SJC,North America,San Jose,186 ms
104.16.212.159,SJC,North America,San Jose,186 ms
104.16.198.48,SJC,North America,San Jose,186 ms
104.27.98.9,FRA,Europe,Frankfurt,186 ms
172.67.224.235,AMS,Europe,Amsterdam,186 ms
23.227.60.135,SJC,North America,San Jose,186 ms
172.67.95.227,FRA,Europe,Frankfurt,186 ms
104.19.95.238,SJC,North America,San Jose,186 ms
104.19.112.217,SJC,North America,San Jose,186 ms
104.19.110.243,SJC,North America,San Jose,186 ms
104.19.109.29,SJC,North America,San Jose,186 ms
104.23.142.208,FRA,Europe,Frankfurt,186 ms
104.24.148.144,FRA,Europe,Frankfurt,186 ms
104.19.148.34,SJC,North America,San Jose,186 ms
162.159.248.199,LAX,North America,Los Angeles,186 ms
104.24.145.254,FRA,Europe,Frankfurt,186 ms
104.24.218.119,FRA,Europe,Frankfurt,186 ms
104.20.80.86,FRA,Europe,Frankfurt,186 ms
104.22.3.145,FRA,Europe,Frankfurt,186 ms
172.67.22.91,FRA,Europe,Frankfurt,186 ms
104.25.223.160,FRA,Europe,Frankfurt,186 ms
104.25.236.165,FRA,Europe,Frankfurt,186 ms
104.25.240.203,FRA,Europe,Frankfurt,186 ms
104.17.228.125,SJC,North America,San Jose,186 ms
104.26.0.112,FRA,Europe,Frankfurt,186 ms
172.67.106.56,FRA,Europe,Frankfurt,186 ms
104.25.26.4,FRA,Europe,Frankfurt,186 ms
104.19.92.129,SJC,North America,San Jose,186 ms
104.27.69.214,FRA,Europe,Frankfurt,186 ms
172.67.40.93,FRA,Europe,Frankfurt,186 ms
104.18.4.128,SJC,North America,San Jose,187 ms
104.25.154.89,FRA,Europe,Frankfurt,187 ms
104.16.137.58,SJC,North America,San Jose,187 ms
104.24.251.23,FRA,Europe,Frankfurt,187 ms
104.16.193.243,SJC,North America,San Jose,187 ms
104.16.201.117,SJC,North America,San Jose,187 ms
104.16.206.6,SJC,North America,San Jose,187 ms
104.16.204.144,SJC,North America,San Jose,187 ms
104.24.149.57,FRA,Europe,Frankfurt,187 ms
104.25.242.51,FRA,Europe,Frankfurt,187 ms
172.64.48.215,SJC,North America,San Jose,187 ms
104.27.5.70,FRA,Europe,Frankfurt,187 ms
172.64.156.177,SJC,North America,San Jose,187 ms
104.16.5.109,SJC,North America,San Jose,187 ms
104.16.6.154,SJC,North America,San Jose,187 ms
104.20.102.138,FRA,Europe,Frankfurt,187 ms
104.20.107.227,FRA,Europe,Frankfurt,187 ms
104.25.211.139,FRA,Europe,Frankfurt,187 ms
104.25.218.14,FRA,Europe,Frankfurt,187 ms
104.25.210.251,FRA,Europe,Frankfurt,187 ms
104.25.214.208,FRA,Europe,Frankfurt,187 ms
104.19.86.74,SJC,North America,San Jose,187 ms
172.67.92.252,FRA,Europe,Frankfurt,187 ms
172.67.110.44,FRA,Europe,Frankfurt,187 ms
172.67.88.99,FRA,Europe,Frankfurt,187 ms
104.25.169.102,FRA,Europe,Frankfurt,187 ms
104.25.160.44,FRA,Europe,Frankfurt,187 ms
104.24.90.54,FRA,Europe,Frankfurt,187 ms
104.16.161.247,SJC,North America,San Jose,187 ms
104.27.17.38,FRA,Europe,Frankfurt,187 ms
104.16.147.156,SJC,North America,San Jose,187 ms
104.26.15.188,FRA,Europe,Frankfurt,187 ms
104.17.199.179,SJC,North America,San Jose,187 ms
104.19.150.183,SJC,North America,San Jose,187 ms
104.24.156.72,FRA,Europe,Frankfurt,187 ms
104.16.32.200,SJC,North America,San Jose,187 ms
172.64.35.8,SJC,North America,San Jose,187 ms
104.27.4.20,FRA,Europe,Frankfurt,187 ms
104.17.218.115,SJC,North America,San Jose,187 ms
104.18.143.56,SJC,North America,San Jose,187 ms
104.16.189.133,SJC,North America,San Jose,187 ms
162.159.6.172,SJC,North America,San Jose,187 ms
104.20.98.184,FRA,Europe,Frankfurt,187 ms
104.25.9.41,FRA,Europe,Frankfurt,187 ms
104.25.16.217,FRA,Europe,Frankfurt,187 ms
104.25.4.227,FRA,Europe,Frankfurt,187 ms
104.25.15.229,FRA,Europe,Frankfurt,187 ms
104.25.23.30,FRA,Europe,Frankfurt,187 ms
104.25.11.108,FRA,Europe,Frankfurt,187 ms
104.25.5.39,FRA,Europe,Frankfurt,187 ms
104.25.1.214,FRA,Europe,Frankfurt,187 ms
104.25.6.14,FRA,Europe,Frankfurt,187 ms
104.25.8.163,FRA,Europe,Frankfurt,187 ms
104.16.11.191,SJC,North America,San Jose,187 ms
104.16.0.166,SJC,North America,San Jose,187 ms
172.67.71.27,FRA,Europe,Frankfurt,187 ms
172.64.53.186,SJC,North America,San Jose,187 ms
104.25.149.184,FRA,Europe,Frankfurt,187 ms
162.159.136.220,FRA,Europe,Frankfurt,187 ms
104.20.41.60,FRA,Europe,Frankfurt,187 ms
104.20.27.45,FRA,Europe,Frankfurt,187 ms
104.20.43.199,FRA,Europe,Frankfurt,187 ms
104.20.42.158,FRA,Europe,Frankfurt,187 ms
104.20.34.14,FRA,Europe,Frankfurt,187 ms
104.24.94.71,FRA,Europe,Frankfurt,188 ms
104.23.133.151,FRA,Europe,Frankfurt,188 ms
104.26.7.9,FRA,Europe,Frankfurt,188 ms
172.67.35.64,FRA,Europe,Frankfurt,188 ms
162.159.46.14,SJC,North America,San Jose,188 ms
162.159.45.25,LAX,North America,Los Angeles,188 ms
162.159.42.13,FRA,Europe,Frankfurt,188 ms
162.159.44.217,LAX,North America,Los Angeles,188 ms
162.159.43.162,FRA,Europe,Frankfurt,188 ms
172.65.195.94,CDG,Europe,Paris,188 ms
104.25.229.29,FRA,Europe,Frankfurt,188 ms
104.25.227.61,FRA,Europe,Frankfurt,188 ms
104.25.243.146,FRA,Europe,Frankfurt,188 ms
104.25.215.69,FRA,Europe,Frankfurt,188 ms
104.17.15.107,SJC,North America,San Jose,188 ms
104.17.204.104,SJC,North America,San Jose,188 ms
104.17.202.45,SJC,North America,San Jose,188 ms
104.17.143.233,SJC,North America,San Jose,188 ms
104.17.132.74,SJC,North America,San Jose,188 ms
104.17.135.75,SJC,North America,San Jose,188 ms
104.16.216.126,SJC,North America,San Jose,188 ms
104.25.148.234,FRA,Europe,Frankfurt,188 ms
104.20.32.53,FRA,Europe,Frankfurt,188 ms
104.20.39.248,FRA,Europe,Frankfurt,188 ms
104.16.195.226,SJC,North America,San Jose,188 ms
104.16.192.242,SJC,North America,San Jose,188 ms
104.16.191.37,SJC,North America,San Jose,188 ms
172.67.54.143,FRA,Europe,Frankfurt,188 ms
104.25.125.228,FRA,Europe,Frankfurt,188 ms
104.25.132.89,FRA,Europe,Frankfurt,188 ms
104.16.190.244,SJC,North America,San Jose,188 ms
104.17.9.149,SJC,North America,San Jose,188 ms
104.16.10.63,SJC,North America,San Jose,188 ms
162.159.196.141,FRA,Europe,Frankfurt,188 ms
104.16.194.232,SJC,North America,San Jose,188 ms
104.25.221.75,FRA,Europe,Frankfurt,188 ms
104.25.232.160,FRA,Europe,Frankfurt,188 ms
104.27.49.59,FRA,Europe,Frankfurt,188 ms
104.20.116.179,FRA,Europe,Frankfurt,188 ms
104.20.99.83,FRA,Europe,Frankfurt,188 ms
104.20.114.121,FRA,Europe,Frankfurt,188 ms
104.20.106.16,FRA,Europe,Frankfurt,188 ms
104.20.121.232,FRA,Europe,Frankfurt,188 ms
104.25.212.19,FRA,Europe,Frankfurt,188 ms
104.20.84.196,FRA,Europe,Frankfurt,188 ms
104.20.72.195,FRA,Europe,Frankfurt,188 ms
172.64.159.142,SJC,North America,San Jose,188 ms
162.159.61.40,SJC,North America,San Jose,188 ms
104.24.253.176,FRA,Europe,Frankfurt,188 ms
104.25.22.184,FRA,Europe,Frankfurt,188 ms
104.24.252.248,FRA,Europe,Frankfurt,188 ms
104.25.19.122,FRA,Europe,Frankfurt,188 ms
104.24.25.1,FRA,Europe,Frankfurt,188 ms
104.17.58.167,SJC,North America,San Jose,188 ms
104.19.124.142,SJC,North America,San Jose,189 ms
104.19.143.27,LAX,North America,Los Angeles,189 ms
104.20.20.127,FRA,Europe,Frankfurt,189 ms
104.20.17.3,FRA,Europe,Frankfurt,189 ms
104.20.21.251,FRA,Europe,Frankfurt,189 ms
104.20.22.119,FRA,Europe,Frankfurt,189 ms
104.20.24.0,FRA,Europe,Frankfurt,189 ms
104.27.43.231,FRA,Europe,Frankfurt,189 ms
104.17.22.182,SJC,North America,San Jose,189 ms
104.25.136.199,FRA,Europe,Frankfurt,189 ms
104.25.116.137,FRA,Europe,Frankfurt,189 ms
104.25.114.236,FRA,Europe,Frankfurt,189 ms
172.67.29.226,FRA,Europe,Frankfurt,189 ms
104.17.3.11,SJC,North America,San Jose,189 ms
104.17.6.43,SJC,North America,San Jose,189 ms
104.16.209.214,SJC,North America,San Jose,189 ms
104.16.213.222,SJC,North America,San Jose,189 ms
104.21.11.70,AMS,Europe,Amsterdam,189 ms
104.27.195.186,FRA,Europe,Frankfurt,189 ms
104.17.142.102,SJC,North America,San Jose,189 ms
104.17.114.253,SJC,North America,San Jose,189 ms
104.17.120.231,SJC,North America,San Jose,189 ms
104.17.138.245,SJC,North America,San Jose,189 ms
104.17.140.96,SJC,North America,San Jose,189 ms
104.17.131.90,SJC,North America,San Jose,189 ms
104.17.136.55,SJC,North America,San Jose,189 ms
104.25.213.65,FRA,Europe,Frankfurt,189 ms
104.17.59.136,SJC,North America,San Jose,189 ms
104.17.46.65,SJC,North America,San Jose,189 ms
104.25.7.180,FRA,Europe,Frankfurt,189 ms
104.25.152.243,FRA,Europe,Frankfurt,189 ms
172.67.116.128,FRA,Europe,Frankfurt,189 ms
172.67.109.111,FRA,Europe,Frankfurt,189 ms
104.17.108.152,SJC,North America,San Jose,189 ms
104.21.197.50,AMS,Europe,Amsterdam,189 ms
104.24.177.161,FRA,Europe,Frankfurt,189 ms
172.67.61.70,FRA,Europe,Frankfurt,189 ms
1.1.1.38,SJC,North America,San Jose,189 ms
104.25.106.50,FRA,Europe,Frankfurt,189 ms
104.25.134.196,FRA,Europe,Frankfurt,189 ms
104.16.8.123,SJC,North America,San Jose,189 ms
104.20.57.20,FRA,Europe,Frankfurt,189 ms
104.20.78.14,FRA,Europe,Frankfurt,189 ms
172.65.190.118,FRA,Europe,Frankfurt,189 ms
104.27.21.136,FRA,Europe,Frankfurt,189 ms
172.67.16.45,FRA,Europe,Frankfurt,189 ms
104.17.48.216,SJC,North America,San Jose,189 ms
104.17.37.115,SJC,North America,San Jose,189 ms
104.17.35.192,SJC,North America,San Jose,189 ms
104.17.16.237,SJC,North America,San Jose,189 ms
104.17.2.82,SJC,North America,San Jose,189 ms
172.64.39.237,SJC,North America,San Jose,190 ms
172.64.38.137,SJC,North America,San Jose,190 ms
104.24.231.224,FRA,Europe,Frankfurt,190 ms
104.24.228.73,FRA,Europe,Frankfurt,190 ms
104.24.243.120,FRA,Europe,Frankfurt,190 ms
104.25.159.173,FRA,Europe,Frankfurt,190 ms
172.67.7.20,FRA,Europe,Frankfurt,190 ms
104.20.250.131,FRA,Europe,Frankfurt,190 ms
104.20.253.17,FRA,Europe,Frankfurt,190 ms
172.67.101.52,FRA,Europe,Frankfurt,190 ms
172.67.85.236,FRA,Europe,Frankfurt,190 ms
104.16.196.31,SJC,North America,San Jose,190 ms
104.16.183.219,SJC,North America,San Jose,190 ms
104.16.205.88,SJC,North America,San Jose,190 ms
104.19.239.146,SJC,North America,San Jose,190 ms
172.67.113.189,FRA,Europe,Frankfurt,190 ms
104.24.139.202,FRA,Europe,Frankfurt,190 ms
104.24.138.63,FRA,Europe,Frankfurt,190 ms
104.20.86.252,FRA,Europe,Frankfurt,190 ms
104.20.73.183,FRA,Europe,Frankfurt,190 ms
104.20.68.198,FRA,Europe,Frankfurt,190 ms
104.20.62.210,FRA,Europe,Frankfurt,190 ms
